bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
2.0,1.75,7.299797366758161,8.540909718033554,1.0,0,0,4,6.733401891837359,640,4.248495242049359,22,998,0,36,0,483945.0
4.0,2.25,7.478734825567875,10.408254861718154,1.0,0,0,4,7.081708586105575,580,4.02535169073515,0,1537,1,12,0,390000.0
2.0,1.0,6.856461984594587,8.94793610670867,1.0,0,0,3,6.856461984594587,0,4.553876891600541,18,3854,0,30,0,192500.0
2.0,1.0,6.756932389247553,9.024974184996003,1.0,0,0,4,6.756932389247553,0,4.290459441148391,0,1671,0,42,0,330000.0
4.0,2.0,7.580699752224563,8.930626469173578,1.0,0,0,5,7.05617528410041,800,3.7612001156935624,0,1637,6,34,0,250000.0
2.0,1.0,7.478734825567875,8.6164953924901,1.5,0,0,4,6.866933284461882,810,4.356708826689592,0,3416,0,49,0,243000.0
4.0,1.75,7.154615356913663,8.70946507906336,1.0,0,0,3,6.756932389247553,420,4.553876891600541,18,3781,0,2,0,575000.0
4.0,2.5,7.673223121121708,9.394992544108419,2.0,0,0,4,7.673223121121708,0,3.6635616461296463,10,4135,3,1,0,639000.0
2.0,1.0,7.489970898834801,8.294049640102028,1.0,0,0,4,6.946975992135418,750,4.584967478670572,0,3614,0,28,0,710000.0
3.0,2.25,7.595889917718538,9.23600811872476,2.0,0,0,4,7.595889917718538,0,3.5263605246161616,0,1854,3,1,0,675000.0
5.0,2.5,7.795646536334594,8.472405008626103,2.0,0,0,3,7.795646536334594,0,2.995732273553991,0,1010,1,12,0,405000.0
4.0,2.75,7.944492163932159,9.487441664883777,1.0,0,0,3,7.528331766707247,960,4.02535169073515,28,1228,2,4,0,615000.0
3.0,1.0,7.554858521040676,9.010669176847115,1.0,0,0,4,6.917705609835305,900,4.31748811353631,32,414,0,2,0,490000.0
3.0,2.25,7.146772179452637,7.10085190894405,2.0,0,0,3,6.946975992135418,230,2.772588722239781,0,1391,0,39,0,467000.0
4.0,2.75,7.6255950721324535,8.283999304248526,1.0,0,0,4,7.07326971745971,870,3.5553480614894135,0,2484,0,36,0,480000.0
6.0,2.0,7.673223121121708,8.412943170042439,1.0,0,0,3,7.146772179452637,880,4.23410650459726,13,2417,0,47,0,755000.0
4.0,1.75,7.803843303538772,9.495519314209846,1.0,0,2,4,7.396335293800808,820,3.5263605246161616,0,4288,2,4,0,760000.0
2.0,2.25,7.114769448366463,7.154615356913663,2.0,0,0,3,6.866933284461882,270,2.1972245773362196,109,2777,0,23,0,387000.0
4.0,2.25,7.723120092266331,10.645043872303761,1.0,0,0,4,7.723120092266331,0,3.9889840465642745,0,4469,4,15,0,925000.0
2.0,1.0,6.956545443151569,11.0039814032889,1.0,0,0,4,6.956545443151569,0,4.356708826689592,0,162,7,32,0,415000.0
3.0,1.75,7.358830898342354,8.958668737047434,2.0,0,0,3,7.358830898342354,0,3.6635616461296463,0,383,6,34,0,263000.0
4.0,2.0,7.506591780070841,9.143131622282732,1.0,0,0,4,7.506591780070841,0,3.9889840465642745,0,1019,3,1,0,519900.0
2.0,1.75,7.3395376954076745,8.300280189852664,1.0,0,0,4,7.081708586105575,350,4.727387818712341,0,1407,0,36,0,570000.0
3.0,1.5,7.630461261783627,10.71143554857325,1.0,0,0,3,7.630461261783627,0,4.219507705176107,0,3548,11,44,0,450000.0
4.0,3.5,7.590852123688581,11.212522828109067,1.0,0,0,3,7.371489295214277,0,2.995732273553991,0,2939,3,8,0,1300000.0
3.0,1.0,6.993932975223189,9.20029003612268,1.0,0,0,4,6.993932975223189,0,4.189654742026425,12,3653,3,1,0,300000.0
3.0,1.75,7.299797366758161,8.885302512980633,1.0,0,0,4,7.299797366758161,0,4.02535169073515,0,3876,1,21,0,320000.0
4.0,1.0,7.1853870155804165,8.39840965542627,1.5,0,0,3,7.1853870155804165,0,4.5217885770490405,0,1849,0,35,0,387500.0
1.0,2.25,7.668561108015897,9.244741798693514,1.0,0,0,3,7.293017679772782,670,3.8066624897703196,0,21,11,37,0,458000.0
4.0,3.5,7.590852123688581,9.719744986586726,1.0,0,3,3,7.709756864454165,0,3.258096538021482,0,955,2,4,0,1212500.0
4.0,3.0,7.937374696163295,9.186457431512851,2.0,0,0,3,7.937374696163295,0,2.9444389791664403,0,308,12,10,0,380000.0
3.0,1.0,6.956545443151569,8.517193191416238,1.0,0,0,4,6.956545443151569,0,3.9889840465642745,0,1113,1,21,0,200000.0
3.0,1.5,7.306531398939505,9.172638504792172,1.0,0,0,4,7.306531398939505,0,4.127134385045092,0,1185,16,31,0,385000.0
2.0,1.0,7.455876687491824,8.760139370026627,2.0,0,0,4,7.455876687491824,0,4.330733340286331,0,329,0,25,0,396675.0
4.0,1.0,7.098375638590786,8.23217423638394,1.5,0,0,3,7.098375638590786,0,4.795790545596741,16,3837,0,0,0,452000.0
4.0,2.5,7.937374696163295,9.047115310873217,2.0,0,0,3,7.937374696163295,0,2.833213344056216,18,3376,12,10,0,426000.0
3.0,1.5,7.358830898342354,6.956545443151569,2.0,0,0,3,7.358830898342354,0,4.663439094112067,0,2160,0,57,0,792000.0
3.0,2.25,7.24422751560335,10.361734846083262,1.0,0,0,2,7.038783541388542,260,3.5263605246161616,0,4142,7,20,0,315000.0
4.0,2.0,7.955074273262696,8.969669103793757,1.0,0,4,4,7.27931883541462,0,3.9318256327243257,0,1901,0,2,0,1275000.0
6.0,3.0,7.539027055823995,8.881836305004146,1.0,0,0,4,7.539027055823995,0,4.007333185232471,0,1094,1,21,0,326000.0
2.0,1.0,6.672032945461067,9.03884005381381,1.0,0,0,4,6.672032945461067,0,4.219507705176107,38,2749,10,14,0,268500.0
2.0,1.75,7.170119543449628,8.294049640102028,2.0,0,0,3,7.170119543449628,0,4.290459441148391,27,1566,0,48,0,440000.0
3.0,1.0,7.659171367666058,8.953510763007166,1.0,0,0,4,6.966024187106113,1060,3.9889840465642745,0,4356,1,5,0,300000.0
3.0,1.5,7.3395376954076745,8.470730317005897,2.0,0,0,3,7.3395376954076745,0,4.382026634673881,12,3206,0,25,0,525000.0
4.0,2.75,7.8709295967551425,9.5307558140446,1.5,0,2,4,7.450079569807499,900,4.553876891600541,28,338,0,23,0,978000.0
6.0,3.0,7.965545573129992,8.068402958569699,2.0,0,0,4,7.687080155783135,700,4.624972813284271,36,3546,0,0,0,1125000.0
4.0,1.0,7.426549072397305,8.299285906897275,1.5,0,0,3,7.426549072397305,0,4.605170185988092,21,3584,0,0,0,700000.0
2.0,1.0,6.672032945461067,8.84922702143852,1.0,0,0,3,6.672032945461067,0,4.189654742026425,37,325,3,1,0,315000.0
3.0,1.0,6.9957661563048505,8.922658299524402,1.5,0,0,3,6.9957661563048505,0,4.634728988229636,0,4184,0,33,0,309000.0
3.0,1.5,7.408530566894626,9.20391980417326,1.0,0,0,3,6.993932975223189,560,3.9889840465642745,10,3903,9,50,0,219950.0
3.0,2.5,7.644919344958857,8.45531778769815,2.0,0,0,3,7.644919344958857,0,2.9444389791664403,0,171,19,6,0,289000.0
4.0,1.75,7.687080155783135,10.26500077311511,1.0,0,0,3,7.07326971745971,1000,4.2626798770413155,16,1978,3,41,0,210000.0
4.0,2.5,7.595889917718538,8.805525052709516,2.0,0,0,3,7.595889917718538,0,3.4657359027997265,0,2623,9,11,0,260000.0
4.0,2.5,7.882314918980268,8.980298078970817,2.0,0,0,3,7.882314918980268,0,2.70805020110221,0,493,0,16,0,699000.0
4.0,3.5,7.590852123688581,9.738200088297953,1.0,0,0,3,7.843848638152472,0,4.07753744390572,27,3743,3,22,0,460943.46153850004
3.0,1.0,6.813444599510896,8.987196820661973,1.0,0,0,4,6.606650186198215,170,4.2626798770413155,38,2730,10,43,0,299950.0
3.0,2.5,7.926602599181384,9.284798282894192,2.0,0,2,3,7.926602599181384,0,3.367295829986474,0,3631,2,45,0,749950.0
3.0,2.0,7.779048644925556,8.837536046107568,2.0,0,1,5,7.779048644925556,0,4.406719247264253,0,2860,0,3,0,1100000.0
3.0,2.5,8.022896869601457,8.946765374867635,1.0,0,0,4,8.022896869601457,0,3.5263605246161616,0,4487,1,60,0,555000.0
3.0,2.5,7.438383530044307,8.294049640102028,2.0,0,0,3,7.438383530044307,0,2.8903717578961645,0,1543,15,27,0,384000.0
5.0,3.5,8.070906088787819,10.681894577046897,2.0,0,0,3,8.070906088787819,0,3.4657359027997265,0,3665,1,5,0,499950.0
3.0,1.75,7.090076835776092,8.411832675758411,1.0,0,0,5,7.090076835776092,0,4.74493212836325,0,1451,0,51,0,430000.0
4.0,2.25,7.705262474866325,8.846928500099018,2.0,0,0,4,7.705262474866325,0,3.091042453358316,0,4137,12,10,0,350000.0
3.0,2.5,7.8160138391590275,9.109525066737367,2.0,0,0,3,7.8160138391590275,0,2.833213344056216,18,1491,3,8,0,620000.0
4.0,2.25,7.847762537473608,9.400960731584833,1.0,0,0,4,7.473069088032197,800,3.8066624897703196,29,1307,3,1,0,765000.0
4.0,1.5,7.824046010856292,8.748304912379623,1.0,0,0,4,7.313220387090301,1000,4.0943445622221,20,915,6,22,0,250000.0
2.0,1.0,7.047517221357296,8.294049640102028,1.0,0,0,3,7.047517221357296,0,4.30406509320417,9,2337,0,29,0,376000.0
4.0,1.75,7.408530566894626,8.958668737047434,1.0,0,0,4,7.047517221357296,500,4.2626798770413155,38,3428,0,14,0,475000.0
3.0,1.75,7.038783541388542,9.172430798902962,1.0,0,0,4,7.038783541388542,0,3.9512437185814275,0,1833,9,11,0,120750.0
3.0,1.75,8.131530710604252,9.101083386039234,1.0,0,2,5,7.506591780070841,0,4.1588830833596715,0,459,0,48,0,460943.46153850004
3.0,1.0,7.07326971745971,10.67183496565901,1.0,0,0,4,7.07326971745971,0,4.127134385045092,0,294,5,13,0,330000.0
3.0,2.5,7.438383530044307,8.31996102188653,2.0,0,0,3,7.438383530044307,0,3.367295829986474,0,3054,0,35,0,619500.0
3.0,1.5,7.122866658599083,9.323669057283185,1.0,0,0,4,7.122866658599083,0,4.204692619390966,42,2203,2,4,0,345000.0
5.0,2.25,7.969011781106478,9.431722372670732,2.0,0,0,3,7.969011781106478,0,3.784189633918261,17,3344,8,9,0,598000.0
3.0,1.0,6.966024187106113,9.215327913487222,1.0,0,0,4,6.966024187106113,0,3.9889840465642745,0,3693,16,31,0,335000.0
4.0,1.75,7.371489295214277,9.261318616740812,2.0,0,0,4,7.371489295214277,0,4.59511985013459,0,4513,10,14,0,372500.0
6.0,2.25,7.958576903813898,8.645058562414134,2.0,0,0,3,7.958576903813898,0,3.7612001156935624,0,41,7,55,0,300000.0
1.0,1.0,6.709304340258298,6.966024187106113,1.0,0,0,3,6.633318433280377,60,2.6390573296152584,0,4167,0,25,0,194000.0
3.0,2.0,7.61085279039525,9.001839097398843,1.0,0,0,3,6.927557906278317,1000,4.060443010546419,13,2129,2,45,0,507500.0
4.0,2.25,7.533693709848633,9.177817180270623,1.0,0,0,4,7.064759027791802,700,4.127134385045092,0,3139,4,7,0,325000.0
3.0,2.5,7.682482446534506,8.498010371999463,2.0,0,0,3,7.682482446534506,0,2.833213344056216,18,1940,12,10,0,329900.0
4.0,2.5,7.3777589082278725,8.819517540604888,1.0,0,0,3,6.721425700790643,770,4.30406509320417,10,3351,0,33,0,329000.0
4.0,1.75,7.644919344958857,8.366370301681654,1.5,0,0,4,7.1308988302963465,840,4.564348191467836,53,3270,0,40,0,494000.0
4.0,2.0,7.438383530044307,8.703672758358856,1.0,0,0,3,7.438383530044307,0,3.7612001156935624,0,41,7,55,0,206000.0
4.0,1.75,7.570443252057374,8.840580188488795,1.0,0,0,4,6.877296071497429,970,4.382026634673881,23,594,0,14,0,423000.0
3.0,1.0,7.1853870155804165,9.062420241899561,1.0,0,0,4,7.1853870155804165,0,4.1588830833596715,20,706,1,21,0,259000.0
4.0,2.25,8.160518247477505,9.537843938614635,1.0,0,4,4,7.512071245835466,0,4.418840607796598,0,4022,0,42,0,879950.0
5.0,3.5,7.937374696163295,8.540909718033554,2.5,0,0,3,7.937374696163295,0,4.770684624465665,16,648,0,35,0,345600.0
3.0,1.5,6.984716320118266,7.986164860332727,1.5,0,0,4,6.984716320118266,0,4.61512051684126,0,2434,0,3,0,395000.0
4.0,2.5,8.174702882469461,8.99317889233952,2.0,0,0,3,8.174702882469461,0,2.6390573296152584,0,2189,15,27,0,625000.0
3.0,2.0,7.605890001053122,8.946765374867635,2.0,0,0,3,7.31986492980897,500,2.8903717578961645,0,889,20,52,0,439000.0
3.0,1.75,7.432483807917119,7.291656209174461,2.0,0,0,3,7.22983877815125,310,2.5649493574615367,0,619,0,51,0,380000.0
3.0,1.5,7.146772179452637,7.274479558773871,3.0,0,0,3,7.146772179452637,0,2.6390573296152584,0,1388,0,3,0,440000.0
3.0,2.25,7.585788821732034,7.773594467360194,2.0,0,0,3,7.426549072397305,290,2.5649493574615367,0,1360,0,51,0,415000.0
4.0,2.75,8.058327306580958,8.999248901686114,2.0,0,0,3,8.058327306580958,0,1.9459101490553132,0,3151,4,15,0,860000.0
3.0,2.5,7.098375638590786,7.090076835776092,3.0,0,0,3,7.098375638590786,0,2.5649493574615367,0,647,0,0,0,500000.0
4.0,3.5,8.045588280803528,8.534246945982066,2.0,0,0,3,7.8160138391590275,640,2.5649493574615367,0,2817,0,3,0,953007.0
4.0,2.5,7.8898337513942955,9.078521797355334,2.0,0,0,3,7.8898337513942955,0,2.70805020110221,0,3733,1,5,0,515000.0
3.0,2.25,7.402451520818244,7.093404625868766,3.0,0,0,3,7.402451520818244,0,1.9459101490553132,0,4012,0,28,0,772000.0
4.0,2.5,7.741967899820685,8.210668031162976,2.0,0,0,3,7.741967899820685,0,2.0794415416798357,98,1490,7,32,0,329995.0
3.0,2.5,7.495541943884256,8.060855752934316,2.0,0,0,3,7.495541943884256,0,1.9459101490553132,0,554,15,27,0,409316.0
5.0,3.5,7.590852123688581,7.99799931797973,3.0,0,2,3,8.09559870137819,1180,2.0794415416798357,98,3440,0,47,0,490000.0
2.0,2.5,7.371489295214277,7.884576510596324,2.0,0,0,3,7.106606137727303,370,2.4849066497880004,0,255,0,33,0,305000.0
4.0,3.5,8.029432840581244,8.451907724717607,2.0,0,0,3,7.691656822810547,880,2.4849066497880004,0,2340,5,13,0,785000.0
2.0,1.75,7.1929342212158,8.881836305004146,1.0,0,0,3,7.1929342212158,0,3.332204510175204,0,2122,3,22,0,240000.0
3.0,1.0,6.897704943128636,8.817297783866575,1.0,0,0,4,6.897704943128636,0,4.30406509320417,33,2933,0,14,0,325000.0
4.0,2.5,7.549609165154532,8.663887570567042,2.0,0,0,3,7.549609165154532,0,3.295836866004329,0,2025,5,18,0,535800.0
3.0,2.5,7.61085279039525,7.055312843339752,3.0,0,3,3,7.61085279039525,0,3.044522437723423,0,4330,0,0,0,720000.0
3.0,1.75,7.600902459542082,9.150165648940114,1.0,0,0,4,7.600902459542082,0,4.0943445622221,20,2066,4,15,0,374000.0
2.0,1.75,7.003065458786462,8.935903526274423,1.0,0,0,3,7.003065458786462,0,3.713572066704308,0,4323,17,41,0,189650.0
1.0,1.0,6.866933284461882,10.620009404412524,1.0,0,0,5,6.866933284461882,0,4.330733340286331,0,258,3,22,0,420850.0
4.0,2.75,8.15708378502887,9.170975648453906,2.0,0,0,3,8.15708378502887,0,3.1354942159291497,15,3144,3,9,0,815000.0
2.0,1.75,7.5443321080536885,9.155461710466193,2.0,0,0,3,7.5443321080536885,0,3.5263605246161616,21,2105,2,26,0,1065000.0
4.0,2.0,7.615791072035833,9.002085433155724,2.0,0,0,3,7.615791072035833,0,4.2626798770413155,16,4059,0,49,0,199000.0
3.0,1.75,7.22983877815125,8.902455592206882,1.0,0,0,3,6.897704943128636,390,3.6888794541139363,8,1773,19,6,0,195000.0
4.0,3.25,8.205218426395412,8.66561319653451,2.5,0,0,3,8.11969625295725,300,4.718498871295094,26,2614,0,28,0,1506000.0
3.0,2.25,7.533693709848633,8.080237416216702,2.0,0,0,3,7.533693709848633,0,3.1780538303479458,0,3272,1,21,0,288400.0
4.0,2.25,7.640123172695364,9.393245092030718,1.0,0,0,4,7.106606137727303,860,3.7376696182833684,0,831,8,9,0,442000.0
4.0,2.75,7.803843303538772,9.602585141913492,2.0,0,0,4,7.803843303538772,0,3.4965075614664802,0,264,3,5,0,619420.0
4.0,2.25,7.919356190660617,8.729073550451737,1.0,0,0,4,7.313220387090301,0,4.290459441148391,0,1437,0,24,0,635000.0
3.0,1.0,7.122866658599083,8.485083137498004,1.0,0,0,4,7.122866658599083,0,4.653960350157523,0,1042,0,24,0,210000.0
3.0,2.5,7.549609165154532,8.93642970360832,2.0,0,0,3,7.549609165154532,0,3.4339872044851463,12,3343,4,15,0,512500.0
3.0,2.5,7.8399193600125825,8.714895850248494,2.0,0,0,3,7.8399193600125825,0,3.091042453358316,0,318,4,7,0,567000.0
3.0,2.75,7.649692623711514,9.245900547374733,2.0,0,0,3,7.31986492980897,590,3.1354942159291497,15,3249,3,22,0,525000.0
4.0,2.0,7.489970898834801,7.718685495198466,1.0,0,2,4,6.733401891837359,950,4.718498871295094,32,216,0,0,0,475000.0
3.0,2.0,7.064759027791802,8.889859587773016,1.0,0,0,3,7.064759027791802,0,3.6109179126442243,0,4136,7,32,0,250000.0
3.0,1.0,6.966024187106113,9.118882761487347,1.0,0,2,5,6.966024187106113,0,4.174387269895637,0,539,3,61,0,220000.0
5.0,2.0,7.5652752818989315,8.719317375506371,1.5,0,0,3,7.5652752818989315,0,4.382026634673881,52,2887,0,42,0,230000.0
3.0,2.0,7.3395376954076745,8.98054977794018,1.0,0,0,3,7.02108396428914,420,4.0943445622221,17,150,3,56,0,385500.0
5.0,3.0,7.964155718840937,9.541584681053092,1.0,0,2,4,7.585788821732034,906,3.871201010907891,0,1613,13,19,0,895000.0
3.0,2.5,7.673223121121708,8.92052268739398,2.0,0,0,3,7.673223121121708,0,3.4965075614664802,21,813,8,9,0,368250.0
2.0,1.0,7.038783541388542,8.612503371220562,1.0,0,0,3,7.038783541388542,0,4.30406509320417,9,4424,0,33,0,249900.0
3.0,1.5,6.887552571664617,8.960596138864794,1.0,0,0,5,6.887552571664617,0,3.9512437185814275,0,2812,4,7,0,350000.0
3.0,1.75,7.114769448366463,9.477003077203888,1.0,0,0,4,7.114769448366463,0,4.07753744390572,0,1680,7,32,0,175000.0
3.0,1.75,7.237059026124737,9.29697667863573,1.0,0,0,3,6.756932389247553,530,4.1588830833596715,21,3934,0,33,0,270000.0
3.0,3.5,7.77485576666552,8.740336742730447,2.0,0,3,3,7.4205789054108005,710,3.1780538303479458,0,2446,0,24,0,495000.0
3.0,3.25,8.213381737034572,8.881836305004146,2.0,0,0,3,7.371489295214277,0,2.6390573296152584,0,1060,4,15,0,1580000.0
5.0,3.25,8.009695357742922,8.946765374867635,1.5,0,0,5,7.605890001053122,1000,4.499809670330265,0,517,5,13,0,542500.0
3.0,1.0,7.1308988302963465,9.118882761487347,1.0,0,0,3,7.1308988302963465,0,3.9512437185814275,11,3524,11,44,0,330000.0
4.0,2.75,7.736307096548285,8.719317375506371,2.0,0,0,4,7.682482446534506,120,4.553876891600541,28,172,0,3,0,1003000.0
2.0,1.0,6.672032945461067,8.564076777315087,1.0,0,0,4,6.672032945461067,0,4.564348191467836,53,4261,0,24,0,299800.0
3.0,2.5,7.908387159290043,8.701845363548474,2.0,0,0,3,7.908387159290043,0,2.9444389791664403,0,633,7,20,0,299900.0
4.0,2.75,7.843848638152472,9.06323150693797,1.0,0,0,3,7.438383530044307,850,3.8918202981106265,19,1205,4,15,0,691000.0
2.0,1.0,6.984716320118266,8.268475388982598,1.0,0,0,4,6.984716320118266,0,3.8918202981106265,0,2695,17,41,0,195000.0
3.0,1.75,7.8119734296220225,9.171599543659752,1.0,0,1,4,7.358830898342354,900,4.07753744390572,0,3079,17,41,0,405000.0
2.0,0.75,6.745236349484363,8.950273466557375,1.0,0,2,5,6.309918278226516,300,4.718498871295094,33,1249,0,51,0,360000.0
3.0,2.5,7.595889917718538,9.103979355984773,1.0,0,0,3,7.358830898342354,420,3.9512437185814275,11,2775,6,6,0,256750.0
3.0,2.25,7.495541943884256,9.259130536145614,2.0,0,0,3,7.495541943884256,0,3.258096538021482,0,418,12,10,0,332500.0
5.0,2.25,7.590852123688581,10.503696737436805,2.0,0,0,3,7.371489295214277,0,3.784189633918261,17,1916,2,58,0,975000.0
3.0,1.0,6.927557906278317,8.971321471503682,1.0,0,0,3,6.927557906278317,0,4.174387269895637,20,3264,0,33,0,218000.0
3.0,2.5,7.791522819150732,10.81833724661388,2.0,0,0,3,7.528331766707247,560,3.58351893845611,0,2847,5,13,0,429000.0
4.0,2.5,7.975908360165538,8.661466680572662,2.0,0,2,3,7.975908360165538,0,3.1354942159291497,15,1925,15,27,0,589000.0
3.0,1.5,6.966024187106113,9.109303827798412,1.0,0,0,3,6.966024187106113,0,3.871201010907891,8,1163,1,12,0,255000.0
4.0,2.5,7.757906208351747,8.767173396684006,1.0,0,2,3,7.371489295214277,750,4.04305126783455,21,824,10,43,0,668750.0
4.0,2.75,7.495541943884256,8.60392119492606,1.0,0,0,3,6.956545443151569,750,2.9444389791664403,0,3796,1,60,0,344500.0
4.0,2.0,7.414572881350589,8.724207360800564,1.0,0,0,3,6.745236349484363,810,4.330733340286331,11,342,0,25,0,452000.0
3.0,1.75,7.170119543449628,11.03955617824819,1.0,0,0,3,7.170119543449628,0,3.6375861597263857,12,2307,3,8,0,540000.0
3.0,1.5,7.484368643286131,10.078238860499914,1.0,0,0,3,7.484368643286131,0,4.219507705176107,0,2987,0,30,0,246000.0
2.0,1.0,6.937314081223682,8.484876589939695,1.0,0,0,3,6.824373670043086,110,4.406719247264253,52,4211,0,0,0,535000.0
4.0,3.25,7.933796874815411,8.597851094433691,1.0,0,3,3,7.029972911706386,0,4.060443010546419,8,795,10,43,0,970000.0
3.0,1.0,7.047517221357296,8.006367567650246,1.0,0,0,5,7.047517221357296,0,4.74493212836325,0,2624,0,0,0,430000.0
4.0,2.5,8.098642843759418,9.345395602969047,2.0,0,0,3,8.098642843759418,0,3.367295829986474,0,2094,16,31,0,520000.0
4.0,2.5,8.131530710604252,8.946765374867635,2.0,0,0,3,8.131530710604252,0,2.995732273553991,0,2717,3,22,0,712000.0
2.0,1.0,7.090076835776092,8.294049640102028,1.0,0,0,3,6.975413927455952,130,4.394449154672439,25,3884,0,25,0,450000.0
4.0,2.5,7.67786350067821,8.987821625430815,2.0,0,0,3,7.67786350067821,0,3.332204510175204,0,3296,3,22,0,220000.0
3.0,1.0,7.27931883541462,8.294049640102028,1.0,0,1,4,6.856461984594587,500,4.290459441148391,0,2816,0,24,0,525000.0
4.0,2.5,8.083328608786376,8.1886891244442,2.0,0,0,3,7.630461261783627,1180,2.5649493574615367,0,1492,0,57,0,1220000.0
3.0,2.0,7.293017679772782,7.43307534889858,2.0,0,0,3,6.907755278982137,470,2.6390573296152584,0,3619,0,3,0,540000.0
4.0,2.5,7.7664168980196555,8.561401446080557,2.0,0,0,3,7.7664168980196555,0,2.995732273553991,0,2586,4,7,0,600000.0
3.0,2.25,7.709756864454165,9.11085147347544,2.0,0,0,4,7.709756864454165,0,3.5263605246161616,0,2888,2,54,0,600000.0
4.0,2.5,7.874739125171811,10.7935575047672,2.0,0,0,3,7.874739125171811,0,3.5553480614894135,0,1425,11,37,0,625000.0
3.0,1.0,6.917705609835305,10.126631103850338,1.0,0,0,3,6.917705609835305,0,4.007333185232471,58,3393,3,22,0,150000.0
3.0,2.25,7.275864600546533,7.293697720601438,2.0,0,0,3,7.170119543449628,145,2.8903717578961645,0,664,5,13,0,389999.0
3.0,1.75,7.77485576666552,8.699514748210191,1.5,0,0,3,7.1853870155804165,1060,4.454347296253507,47,1006,0,49,0,285000.0
4.0,2.75,7.948031990637284,9.477232830220407,2.0,0,0,3,7.948031990637284,0,3.1354942159291497,15,3969,8,22,0,744000.0
4.0,2.5,8.009695357742922,10.740150490648064,2.0,0,0,3,8.009695357742922,0,3.2188758248682006,0,3196,3,8,0,700000.0
4.0,2.25,7.600902459542082,9.104979856318357,1.0,0,0,4,7.600902459542082,0,3.7612001156935624,21,1086,9,11,0,318989.0
3.0,2.25,7.61085279039525,8.1886891244442,2.0,0,0,3,7.61085279039525,0,3.1354942159291497,15,1234,4,15,0,556000.0
3.0,2.5,7.615791072035833,8.752423403865594,2.0,0,0,3,7.615791072035833,0,3.332204510175204,0,2305,12,10,0,275000.0
3.0,2.75,7.843848638152472,9.320091235935301,2.0,0,0,3,7.843848638152472,0,3.295836866004329,0,1845,10,17,0,430000.0
2.0,1.0,6.877296071497429,9.525151111816216,1.0,0,0,3,6.877296071497429,0,4.276666119016055,23,1333,0,33,0,300000.0
3.0,1.75,7.3395376954076745,9.429154565129164,1.0,0,0,5,7.3395376954076745,0,3.9889840465642745,0,1913,5,13,0,396450.0
2.0,1.0,7.241366283322318,8.946765374867635,1.0,0,0,3,7.241366283322318,0,4.394449154672439,24,638,3,8,0,225000.0
4.0,3.25,7.930206206684683,8.971448463693834,2.0,0,0,3,7.930206206684683,0,2.70805020110221,0,1049,0,14,0,700000.0
6.0,2.0,7.705262474866325,9.082166033252674,1.0,0,0,3,7.705262474866325,0,3.784189633918261,17,4168,7,55,0,260000.0
4.0,3.5,7.762170607138205,9.503159228533116,2.0,0,3,3,7.4205789054108005,680,3.295836866004329,0,3255,4,15,0,655000.0
3.0,2.25,7.9229859587111955,10.620009404412524,2.0,0,0,5,7.9229859587111955,0,3.7612001156935624,0,2767,2,58,0,1185000.0
3.0,2.5,7.590852123688581,10.1668897397139,2.0,0,0,3,7.371489295214277,0,3.367295829986474,0,4019,4,15,0,1550000.0
3.0,2.0,7.272398392570047,8.394121193826242,1.0,0,0,3,7.272398392570047,0,2.6390573296152584,0,3948,3,8,0,413800.0
5.0,2.25,7.590852123688581,8.699514748210191,2.0,0,2,3,7.371489295214277,0,2.70805020110221,0,4263,5,13,0,950000.0
4.0,2.5,7.705262474866325,8.349484346990128,2.0,0,0,3,7.705262474866325,0,1.9459101490553132,0,4389,0,42,0,334990.0
5.0,2.25,7.590852123688581,9.036106025364846,2.0,0,2,3,7.371489295214277,0,2.772588722239781,0,3184,4,15,0,460943.46153850004
3.0,2.25,8.263590432617319,9.479985756941812,2.0,0,3,3,7.371489295214277,180,2.4849066497880004,0,4426,4,7,0,1030000.0
4.0,3.25,8.245384468120747,9.05005424204284,1.0,0,1,3,7.893572073504902,1130,2.6390573296152584,0,1465,4,15,0,1130000.0
3.0,3.0,7.580699752224563,7.0630481633881725,2.0,0,0,3,7.3777589082278725,360,2.6390573296152584,0,1933,5,18,0,556000.0
3.0,2.5,7.333023014386481,7.030857476116121,3.0,0,0,3,7.333023014386481,0,2.4849066497880004,0,508,0,0,0,360000.0
4.0,2.25,8.086410275323782,10.442696530693889,2.0,0,0,4,8.086410275323782,0,3.6375861597263857,0,1728,6,6,0,480000.0
3.0,2.5,7.4673710669175595,8.882946799288174,2.0,0,0,3,7.4673710669175595,0,3.295836866004329,0,2183,1,60,0,324000.0
4.0,3.25,8.143226750367445,10.463703160543519,2.0,0,0,3,8.143226750367445,0,3.6375861597263857,12,1917,4,15,0,1050000.0
1.0,0.75,7.064759027791802,9.557399229195953,1.0,0,0,5,6.779921907472252,290,4.07753744390572,0,3925,3,61,0,275000.0
3.0,1.0,6.76849321164863,8.58110651715989,1.0,0,0,3,6.76849321164863,0,3.9512437185814275,7,411,19,6,0,180000.0
4.0,2.5,7.982757702011113,9.809121926500406,2.0,0,0,3,7.982757702011113,0,3.1354942159291497,15,3852,8,22,0,749000.0
