bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,index,price
2.0,1.0,7.61085279039525,8.881836305004146,1.0,0,3,4,7.438383530044308,320,4.30406509320417,33,2320,0,42,790,720000.0
3.0,2.0,7.279318835414621,7.783224016336037,1.5,0,0,3,7.279318835414621,0,4.795790545596741,18,3256,0,39,791,490000.0
4.0,2.25,7.528331766707248,8.853665428037448,1.0,0,0,3,7.021083964289139,740,3.737669618283368,7,3917,9,11,792,239900.0
4.0,2.25,7.727535110475447,8.96187901267768,1.0,0,0,3,7.162397497355718,980,3.7841896339182615,17,1672,4,7,793,446000.0
3.0,2.5,7.299797366758161,9.657523073436217,2.0,0,0,3,7.299797366758161,0,3.5263605246161616,21,2294,18,45,794,275000.0
5.0,1.0,7.286191714702383,8.704833909687792,2.0,0,0,4,7.286191714702383,0,4.382026634673881,23,863,3,31,795,239950.0
4.0,3.5,7.52294091807237,8.782476268924539,2.0,0,0,3,7.029972911706387,720,3.555348061489413,0,2575,9,11,796,248000.0
3.0,2.5,7.6824824465345065,8.517193191416238,2.0,0,0,3,7.6824824465345065,0,2.8903717578961645,0,2246,5,18,797,619500.0
3.0,1.75,7.453561871643371,8.946765374867635,2.0,0,0,4,7.453561871643371,0,3.6635616461296463,10,366,3,58,798,363750.0
3.0,1.75,7.073269717459709,9.26302769425519,1.0,0,0,4,6.84587987526405,240,3.688879454113936,0,3569,8,8,799,385000.0
4.0,1.5,7.22256601882217,9.206031100388083,1.0,0,0,3,6.802394763324312,470,3.8918202981106265,19,3027,4,7,800,370000.0
3.0,2.5,7.889833751394295,9.489334816030398,1.0,0,0,4,7.889833751394295,0,3.49650756146648,0,853,6,6,801,425000.0
3.0,1.0,7.138866999945524,8.828494129466653,1.0,0,0,3,6.579251212010101,540,4.343805421853683,0,4494,0,15,802,342000.0
4.0,1.0,7.590852123688581,8.986071187374463,1.5,0,0,3,7.590852123688581,0,4.07753744390572,18,3849,1,12,803,345000.0
3.0,2.0,7.625595072132453,8.27715777243181,1.0,0,0,3,7.073269717459709,870,4.553876891600541,20,4038,0,28,804,724800.0
5.0,2.75,7.9480319906372845,8.577347114235982,2.0,0,0,3,7.9480319906372845,0,2.7080502011022096,0,29,3,1,805,725000.0
2.0,1.0,6.8134445995108965,8.188689124444199,1.0,0,0,4,6.8134445995108965,0,4.718498871295094,32,788,0,49,806,605000.0
4.0,2.5,7.799753318287247,8.294049640102028,2.0,0,0,3,7.799753318287247,0,2.4849066497880004,0,4030,12,10,807,350000.0
3.0,2.0,7.687080155783135,8.601534339849989,1.0,0,0,5,7.0030654587864625,1080,4.762173934797756,0,402,0,0,808,785000.0
3.0,2.0,7.549609165154532,8.803874763534434,1.0,0,0,5,6.856461984594588,950,4.007333185232471,0,1125,12,10,809,250000.0
3.0,2.25,7.326465613840322,7.107425474110705,3.0,0,0,3,7.326465613840322,0,2.079441541679836,98,4084,0,39,810,565000.0
3.0,2.0,7.705262474866324,8.801017833540712,1.0,0,2,4,7.106606137727303,1000,4.30406509320417,33,2292,0,29,811,875000.0
4.0,2.75,8.09559870137819,10.103976413285533,2.0,0,0,3,8.09559870137819,0,3.218875824868201,0,3933,11,44,812,862500.0
3.0,2.5,7.9157131993821155,11.328990607506302,2.0,0,4,3,7.9157131993821155,0,3.8712010109078916,8,4253,6,22,813,400000.0
2.0,1.0,6.721425700790642,8.702344075220351,1.0,0,0,4,6.721425700790642,0,4.204692619390967,42,4462,10,14,814,282613.0
2.0,1.0,6.917705609835306,8.556413904569519,1.0,0,0,3,6.917705609835306,0,4.189654742026425,16,1129,17,41,815,174500.0
3.0,2.25,7.630461261783628,10.555213600795284,1.0,0,0,4,7.352441100243581,500,3.7612001156935615,21,1156,9,50,816,306500.0
3.0,2.25,7.595889917718537,8.901094121608562,2.0,0,0,3,7.595889917718537,0,3.610917912644224,0,3822,11,37,817,445000.0
4.0,2.5,7.731930721948487,8.931684110731712,2.0,0,0,4,7.731930721948487,0,2.9957322735539913,0,1385,1,21,818,433000.0
3.0,2.5,7.533693709848633,8.678291111758567,2.0,0,0,3,7.533693709848633,0,2.772588722239781,0,3781,6,6,819,306000.0
3.0,2.25,7.450079569807499,8.294049640102028,1.5,0,0,4,7.279318835414621,270,4.605170185988092,0,4247,0,48,820,620000.0
2.0,1.0,6.76849321164863,8.724207360800563,1.0,0,0,3,6.76849321164863,0,4.382026634673881,27,3118,0,33,821,245000.0
3.0,2.0,6.927557906278317,7.093404625868766,2.0,0,0,3,6.579251212010101,300,2.8332133440562166,18,2651,0,25,822,238000.0
3.0,1.5,7.138866999945524,8.050384453067021,1.5,0,0,3,7.138866999945524,0,4.499809670330264,0,2240,0,36,823,523000.0
3.0,2.5,7.770645234129176,8.971448463693834,2.0,0,0,3,7.770645234129176,0,2.8903717578961645,0,179,15,27,824,522500.0
3.0,1.0,6.907755278982138,9.826228466989177,1.0,0,0,3,6.907755278982138,0,4.394449154672439,25,309,0,42,825,180000.0
3.0,1.5,7.0030654587864625,7.467942332285852,2.0,0,0,3,6.84587987526405,160,2.6390573296152584,0,1723,0,23,826,375000.0
3.0,2.25,7.2723983925700475,8.945462952177666,1.0,0,0,3,6.84587987526405,500,3.6635616461296463,0,3611,6,34,827,249000.0
4.0,2.5,8.045588280803528,9.568014816248,2.0,0,0,3,8.045588280803528,0,2.8903717578961645,0,1937,5,13,828,730100.0
2.0,2.0,7.72312009226633,9.169934957341145,1.0,0,0,3,7.72312009226633,0,3.4339872044851463,12,901,3,56,829,551000.0
4.0,2.5,7.933796874815411,8.981681639973864,2.0,0,0,3,7.933796874815411,0,2.772588722239781,0,2416,17,41,830,375000.0
1.0,1.0,7.0387835413885425,8.809862805379057,1.5,0,0,3,7.0387835413885425,0,4.61512051684126,42,1215,0,0,831,540000.0
3.0,2.25,7.162397497355718,7.824046010856294,2.0,0,0,4,7.162397497355718,0,3.5263605246161616,0,3530,0,28,832,605000.0
5.0,1.75,7.455876687491824,8.556413904569519,1.0,0,0,4,6.956545443151568,680,3.7612001156935615,21,4337,19,6,833,205000.0
4.0,2.5,8.058327306580956,9.339612707680322,2.0,0,0,3,8.058327306580956,0,3.6375861597263857,12,2637,8,8,834,645000.0
4.0,2.5,7.757906208351747,9.103868127465669,2.0,0,0,3,7.757906208351747,0,2.8903717578961645,0,699,12,10,835,314000.0
3.0,1.5,7.064759027791803,8.507142855562735,1.0,0,0,4,7.064759027791803,0,4.110873864173311,20,4352,2,54,836,330000.0
2.0,1.0,7.0561752841004095,8.517193191416238,1.0,0,0,4,7.0561752841004095,0,4.430816798843313,0,4301,0,2,837,490000.0
3.0,3.0,7.585788821732034,10.098972095856364,1.0,0,0,3,7.585788821732034,0,2.3978952727983707,0,2764,16,32,838,445000.0
5.0,2.25,7.590852123688581,9.293025738594789,2.0,0,3,4,7.371489295214277,0,3.4011973816621555,0,1147,13,19,839,460943.4615385
3.0,2.25,7.2513449833722134,7.2276624987286535,2.0,0,0,3,7.162397497355718,120,2.772588722239781,0,1892,5,13,840,377500.0
4.0,2.5,7.795646536334593,8.517193191416238,2.0,0,0,3,7.795646536334593,0,2.4849066497880004,0,4498,15,27,841,480000.0
5.0,1.5,8.11969625295725,8.59452453435256,2.0,0,0,3,8.11969625295725,0,1.9459101490553128,0,3061,8,8,842,804995.0
3.0,2.5,7.299797366758161,7.416378479192928,2.0,0,0,3,7.073269717459709,300,2.19722457733622,109,619,0,25,843,341000.0
5.0,2.5,8.070906088787819,8.772610303280743,2.0,0,0,3,8.070906088787819,0,2.4849066497880004,0,188,15,27,844,675000.0
3.0,2.5,7.665753431861699,7.592870287844818,2.5,0,0,3,7.665753431861699,0,2.5649493574615367,0,4519,5,18,845,611000.0
3.0,3.25,7.528331766707248,7.4882935151594285,3.0,0,0,3,7.528331766707248,0,2.6390573296152584,0,22,10,17,846,379950.0
4.0,3.0,7.590852123688581,9.025575833531088,2.0,0,3,3,7.371489295214277,0,2.5649493574615367,0,2873,2,4,847,1270000.0
2.0,2.5,7.177782416195197,7.3132203870903005,2.0,0,0,3,7.0561752841004095,150,2.7080502011022096,0,3585,0,35,848,500000.0
3.0,2.0,7.438383530044308,8.354674261918463,1.0,0,0,3,6.7912214627261855,810,4.343805421853683,0,2973,0,29,849,410000.0
3.0,2.5,7.8160138391590275,9.02905827475689,2.0,0,0,3,7.8160138391590275,0,3.555348061489413,0,3240,1,12,850,415000.0
5.0,2.5,7.585788821732034,9.06009870864564,2.0,0,0,4,7.585788821732034,0,3.2958368660043287,0,2321,3,61,851,297000.0
4.0,2.5,7.630461261783628,8.919319398258887,1.0,0,0,3,7.2723983925700475,620,3.58351893845611,0,3767,3,1,852,575550.0
3.0,2.5,7.6638772587034705,8.160518247477505,1.0,0,0,4,7.098375638590786,920,3.2958368660043287,0,1999,11,37,853,534640.0
3.0,2.25,7.2513449833722134,9.554639044846859,1.0,0,2,3,7.064759027791803,240,3.5263605246161616,21,4115,15,27,854,352500.0
2.0,2.0,7.215239978730098,8.452761331256847,1.0,0,0,3,6.659293919683638,580,4.343805421853683,0,3722,0,3,855,488000.0
3.0,2.0,7.570443252057373,10.928740306849775,1.0,0,0,5,7.570443252057373,0,4.204692619390967,0,2786,2,54,856,732000.0
2.0,2.25,7.383989457978508,7.620705086838263,2.0,0,0,4,7.383989457978508,0,3.737669618283368,0,427,1,21,857,215000.0
2.0,2.0,7.258412150595308,9.125980023358109,1.5,0,2,5,7.258412150595308,0,4.532599493153255,51,4217,0,3,858,592500.0
4.0,2.5,7.438383530044308,8.892886141190731,2.0,0,0,4,7.438383530044308,0,3.49650756146648,0,3125,6,34,859,290000.0
2.0,1.0,7.306531398939504,8.249313746260636,1.0,0,0,3,6.756932389247552,630,4.5217885770490405,0,2113,0,2,860,475000.0
3.0,2.5,7.893572073504902,8.956350940490871,2.0,0,0,3,7.893572073504902,0,3.4339872044851463,12,1312,9,11,861,320000.0
4.0,2.5,8.06777619577889,9.069237530998182,1.0,0,3,5,7.426549072397305,0,3.9889840465642745,0,4112,2,4,862,1216000.0
5.0,1.5,7.659171367666057,8.948975607841776,1.5,0,0,5,7.659171367666057,0,4.07753744390572,0,2736,1,12,863,290000.0
4.0,2.0,7.432483807917119,8.086410275323782,1.5,0,0,3,7.346010209913294,140,4.787491742782046,0,4258,0,0,864,487250.0
4.0,2.5,7.512071245835466,9.05963375455148,2.0,0,0,3,7.512071245835466,0,2.8903717578961645,0,2009,12,10,865,339000.0
2.0,1.5,6.917705609835306,7.5847730776121995,1.5,0,0,5,6.917705609835306,0,4.74493212836325,0,132,0,39,866,440000.0
4.0,2.75,7.635303886259416,9.137769679141348,1.0,0,0,5,7.021083964289139,950,4.330733340286331,0,4344,10,17,867,366500.0
3.0,1.5,7.444248649496705,8.411832675758411,1.5,0,0,3,7.2513449833722134,300,4.532599493153255,67,1685,0,24,868,462000.0
4.0,1.0,7.414572881350589,8.453187861440325,1.5,0,0,3,7.138866999945524,400,4.330733340286331,11,3581,0,2,869,560000.0
4.0,1.75,7.640123172695364,9.519955154427514,1.0,0,0,4,6.9469759921354175,1040,4.189654742026425,12,3060,0,47,870,285000.0
3.0,2.5,7.146772179452637,9.177300517897983,2.0,0,0,3,7.146772179452637,0,3.332204510175204,0,2156,18,45,871,280000.0
3.0,1.0,6.984716320118267,9.954323242238623,1.0,0,0,3,6.984716320118267,0,4.3694478524670215,22,3590,0,33,872,210000.0
3.0,2.0,7.383989457978508,8.536995818712418,1.5,0,0,5,7.383989457978508,0,4.394449154672439,0,1965,0,3,873,690000.0
2.0,1.0,7.021083964289139,9.201501423308978,1.0,0,0,4,7.021083964289139,0,3.7135720667043084,0,392,3,58,874,256500.0
4.0,2.75,7.824046010856294,8.567315800819449,2.0,0,0,3,7.824046010856294,0,4.007333185232471,58,4336,0,24,875,411000.0
3.0,1.0,6.877296071497429,8.892199092039693,1.0,0,0,4,6.877296071497429,0,3.9318256327243257,0,3574,6,34,876,215000.0
5.0,2.0,8.122668023346407,8.517193191416238,1.5,0,0,4,7.668561108015897,1230,4.736198448394496,0,617,0,57,877,762000.0
3.0,1.0,7.162397497355718,8.946765374867635,1.0,0,0,4,7.162397497355718,0,4.110873864173311,20,2652,7,22,878,359950.0
4.0,3.5,8.122668023346407,8.946765374867635,2.0,0,3,3,8.122668023346407,0,2.772588722239781,0,2031,18,45,879,480000.0
4.0,3.5,8.134467570277563,9.284426915328881,2.0,0,0,3,8.134467570277563,0,2.5649493574615367,0,470,2,26,880,1405000.0
4.0,2.5,7.820037989458753,9.022805248129341,2.0,0,0,3,7.820037989458753,0,3.0910424533583165,0,3754,7,22,881,390000.0
2.0,1.0,6.646390514847728,8.294049640102028,1.0,0,0,5,6.646390514847728,0,4.574710978503383,65,46,0,2,882,413500.0
1.0,1.5,6.697034247666483,8.074337694089515,2.0,0,0,4,6.697034247666483,0,3.6635616461296463,10,20,4,16,883,285000.0
4.0,2.5,8.026170194946426,9.21463115339334,1.0,0,0,4,7.438383530044308,0,3.970291913552122,0,433,10,14,884,475000.0
3.0,2.5,7.432483807917119,7.385851078125208,2.0,0,0,3,7.047517221357295,540,1.9459101490553128,0,1,5,18,885,386591.0
3.0,1.75,7.544332108053688,8.249313746260636,1.0,0,0,3,7.162397497355718,600,3.8501476017100575,0,2299,0,2,886,524950.0
2.0,2.0,7.293017679772782,8.048149101665201,2.0,0,0,3,7.293017679772782,0,2.772588722239781,0,2625,12,10,887,241000.0
2.0,1.0,6.966024187106112,8.880863609867356,1.0,0,0,3,6.966024187106112,0,4.553876891600541,18,226,0,14,888,461000.0
4.0,2.5,8.15478757276852,10.989386028784162,2.0,0,0,3,8.15478757276852,0,3.49650756146648,21,2504,11,37,889,810000.0
4.0,2.75,7.912056888179006,8.177515823846075,1.5,0,0,3,7.346010209913294,1180,4.605170185988092,14,1760,0,3,890,885000.0
3.0,2.25,7.365180126021014,8.97979449089521,2.0,0,0,4,7.365180126021014,0,3.555348061489413,0,1728,9,11,891,247000.0
3.0,2.75,7.6824824465345065,8.974618038455112,1.0,0,0,4,7.22983877815125,790,3.7612001156935615,21,3169,6,22,892,296500.0
2.0,1.0,6.835184586147301,8.464425125877582,1.0,0,0,4,6.835184586147301,0,4.3694478524670215,39,625,1,21,893,141800.0
4.0,2.0,7.365180126021014,8.96187901267768,2.0,0,0,2,7.365180126021014,0,4.74493212836325,0,1758,0,23,894,333000.0
5.0,1.75,8.098642843759418,9.384293679099619,1.5,0,0,3,8.098642843759418,0,3.8712010109078916,8,3721,3,1,895,602000.0
4.0,2.25,7.654443226470112,9.277812087091196,2.0,0,0,4,7.654443226470112,0,3.737669618283368,0,3267,5,13,896,565000.0
3.0,2.5,7.4205789054108,8.178919332848396,2.0,0,0,3,7.4205789054108,0,3.0910424533583165,0,1184,11,37,897,373000.0
3.0,2.25,7.615791072035832,8.902455592206882,1.0,0,0,4,7.0817085861055755,840,3.7841896339182615,0,942,3,1,898,588000.0
3.0,1.0,7.3132203870903005,8.318742252692399,1.5,0,0,3,7.22256601882217,130,4.553876891600541,18,3769,0,39,899,485000.0
3.0,2.25,7.279318835414621,7.275864600546532,2.0,0,0,3,6.887552571664617,470,2.772588722239781,0,2707,0,35,900,482500.0
4.0,1.5,7.177782416195197,9.017968479328726,1.0,0,0,3,6.966024187106112,250,4.219507705176107,0,2677,17,22,901,251200.0
5.0,3.25,7.590852123688581,10.804095957008176,2.0,0,0,4,7.965545573129993,0,3.737669618283368,0,1052,5,13,902,869000.0
3.0,1.75,7.396335293800808,10.261161996807944,1.0,0,0,3,7.396335293800808,0,3.9889840465642745,10,4307,11,37,903,464000.0
4.0,2.5,7.886081401775745,9.254548626640503,2.0,0,0,3,7.886081401775745,0,3.332204510175204,0,253,3,1,904,755000.0
3.0,2.5,7.450079569807499,7.557994958530807,2.0,0,0,3,7.450079569807499,0,2.772588722239781,0,508,1,21,905,280000.0
2.0,2.25,7.138866999945524,7.122866658599082,3.0,0,0,3,7.138866999945524,0,2.8332133440562166,18,3547,0,0,906,485000.0
3.0,1.75,7.383989457978508,9.413036288021287,1.0,0,0,3,7.383989457978508,0,3.688879454113936,8,2091,1,12,907,305000.0
2.0,1.0,6.522092798170153,8.995164990311151,1.0,0,0,3,6.522092798170153,0,4.382026634673881,27,3959,3,22,908,110700.0
4.0,3.5,7.878534196140362,8.682707629893809,2.0,0,2,3,7.878534196140362,0,4.430816798843313,23,3000,0,40,909,850000.0
3.0,2.25,7.402451520818245,8.881836305004146,2.0,0,0,4,7.402451520818245,0,3.58351893845611,0,3866,2,54,910,350000.0
4.0,1.75,7.745002803515838,8.992806059426483,1.0,0,0,4,7.408530566894625,660,3.80666248977032,29,519,1,12,911,319950.0
3.0,1.75,7.6058900010531225,8.498010371999463,1.0,0,0,5,7.114769448366463,780,4.691347882229144,0,3745,0,35,912,700000.0
2.0,1.5,7.414572881350589,8.451053388911692,1.0,0,0,5,6.721425700790642,830,4.727387818712341,0,2003,0,42,913,368000.0
3.0,2.5,7.696212639346408,8.11969625295725,2.0,0,0,3,7.696212639346408,0,2.4849066497880004,0,4470,0,24,914,433500.0
4.0,2.5,7.8079166289264075,8.34283980427146,2.0,0,0,3,7.8079166289264075,0,3.1354942159291497,15,3732,3,8,915,611000.0
2.0,1.75,7.795646536334593,10.060491301345794,1.0,0,4,3,7.795646536334593,0,4.248495242049359,27,921,10,43,916,1000000.0
3.0,1.0,7.22256601882217,8.922658299524402,1.0,0,0,3,7.22256601882217,0,4.110873864173311,9,796,3,22,917,307000.0
3.0,1.75,7.495541943884256,9.230142999272363,1.0,0,0,3,7.495541943884256,0,3.9889840465642745,10,2118,1,12,918,442500.0
3.0,1.75,7.696212639346408,8.949754525186101,2.0,0,2,3,7.696212639346408,0,4.727387818712341,33,3158,17,41,919,485000.0
2.0,1.0,6.551080335043403,7.755338812846501,1.0,0,0,3,6.551080335043403,0,4.330733340286331,11,802,0,2,920,367000.0
3.0,2.5,7.560080465021827,9.624038165010823,2.0,0,0,3,7.560080465021827,0,3.258096538021482,0,2491,18,45,921,429000.0
5.0,2.75,7.691656822810548,9.448333126140598,1.0,0,0,5,7.22256601882217,820,3.7612001156935615,0,4358,16,32,922,446000.0
3.0,2.25,7.615791072035832,9.189218875354072,1.0,0,0,4,7.3132203870903005,530,3.610917912644224,0,2189,3,5,923,572500.0
3.0,2.5,7.2078598714324755,7.627057417018933,3.0,0,0,3,7.2078598714324755,0,2.772588722239781,0,149,0,2,924,477000.0
3.0,2.5,7.426549072397305,7.647786045440933,2.0,0,0,3,7.22983877815125,300,2.5649493574615367,0,68,0,2,925,518000.0
5.0,1.75,7.1308988302963465,9.26198360512802,1.0,0,0,4,7.1308988302963465,0,4.007333185232471,0,405,2,54,926,462000.0
4.0,3.0,7.714231144849085,8.699514748210191,1.5,0,0,4,7.146772179452637,970,4.672828834461906,76,4194,0,57,927,1190000.0
3.0,1.0,6.856461984594588,8.938531648680692,1.0,0,0,3,6.856461984594588,0,4.204692619390967,16,3129,0,33,928,137000.0
3.0,3.5,7.749322464660356,8.062747901086354,2.0,0,0,3,7.630461261783628,260,3.1780538303479458,0,34,4,16,929,530000.0
2.0,2.5,7.774855766665519,9.14569517848265,1.0,0,2,3,7.774855766665519,0,2.302585092994046,0,2050,3,9,930,818000.0
2.0,2.25,7.339537695407674,6.86484777797086,3.0,0,0,3,7.339537695407674,0,2.6390573296152584,0,1827,0,35,931,640000.0
5.0,3.0,7.6496926237115135,9.185227671161108,1.0,0,0,3,7.090076835776093,900,2.6390573296152584,0,4460,9,50,932,298450.0
4.0,2.5,7.824046010856294,8.506132244056813,2.0,0,0,3,7.824046010856294,0,2.079441541679836,98,48,15,27,933,575000.0
4.0,2.5,8.080237416216702,8.899867211223588,2.0,0,0,3,8.080237416216702,0,2.8332133440562166,18,4360,8,20,934,730000.0
3.0,2.5,7.9480319906372845,8.665957964681349,2.0,0,0,3,7.9480319906372845,0,2.9957322735539913,0,1932,16,32,935,551000.0
2.0,1.0,6.76849321164863,8.582980931954241,1.5,0,0,2,6.76849321164863,0,4.74493212836325,0,2811,0,23,936,271310.0
4.0,3.0,7.897296472595885,10.25061708363133,1.0,0,0,3,7.897296472595885,0,4.204692619390967,22,856,3,38,937,675000.0
3.0,2.5,7.138866999945524,6.7900972355139055,3.0,0,0,3,7.138866999945524,0,2.5649493574615367,0,3049,0,57,938,479000.0
4.0,3.5,7.893572073504902,9.210340371976184,2.0,0,0,3,7.620705086838263,640,4.3694478524670215,7,1393,0,15,939,520000.0
3.0,2.5,7.886081401775745,8.512180649592693,2.0,0,0,3,7.886081401775745,0,1.9459101490553128,0,4095,0,24,940,599950.0
2.0,1.75,7.299797366758161,8.540909718033554,1.0,0,0,4,6.733401891837358,640,4.248495242049359,22,1869,0,36,941,483945.0
4.0,2.25,7.478734825567875,10.408254861718154,1.0,0,0,4,7.0817085861055755,580,4.02535169073515,0,3927,1,12,942,390000.0
2.0,1.0,6.856461984594588,8.947936106708669,1.0,0,0,3,6.856461984594588,0,4.553876891600541,18,1987,0,31,943,192500.0
2.0,1.0,6.756932389247552,9.024974184996005,1.0,0,0,4,6.756932389247552,0,4.290459441148391,0,2866,0,42,944,330000.0
4.0,2.0,7.580699752224562,8.930626469173578,1.0,0,0,5,7.0561752841004095,800,3.7612001156935615,0,882,6,34,945,250000.0
2.0,1.0,7.478734825567875,8.6164953924901,1.5,0,0,4,6.866933284461883,810,4.356708826689592,0,730,0,47,946,243000.0
4.0,1.75,7.154615356913662,8.70946507906336,1.0,0,0,3,6.756932389247552,420,4.553876891600541,18,1666,0,2,947,575000.0
4.0,2.5,7.673223121121707,9.394992544108419,2.0,0,0,4,7.673223121121707,0,3.6635616461296463,10,2331,3,1,948,639000.0
2.0,1.0,7.489970898834801,8.294049640102028,1.0,0,0,4,6.9469759921354175,750,4.584967478670572,0,3094,0,28,949,710000.0
3.0,2.25,7.595889917718537,9.23600811872476,2.0,0,0,4,7.595889917718537,0,3.5263605246161616,0,3764,3,1,950,675000.0
5.0,2.5,7.795646536334593,8.472405008626103,2.0,0,0,3,7.795646536334593,0,2.9957322735539913,0,1974,1,12,951,405000.0
4.0,2.75,7.944492163932159,9.487441664883775,1.0,0,0,3,7.528331766707248,960,4.02535169073515,28,1064,2,4,952,615000.0
3.0,1.0,7.554858521040676,9.010669176847117,1.0,0,0,4,6.917705609835306,900,4.31748811353631,32,4143,0,2,953,490000.0
3.0,2.25,7.146772179452637,7.10085190894405,2.0,0,0,3,6.9469759921354175,230,2.772588722239781,0,123,0,39,954,467000.0
4.0,2.75,7.625595072132453,8.283999304248526,1.0,0,0,4,7.073269717459709,870,3.555348061489413,0,2734,0,36,955,480000.0
6.0,2.0,7.673223121121707,8.412943170042439,1.0,0,0,3,7.146772179452637,880,4.23410650459726,13,2253,0,49,956,755000.0
4.0,1.75,7.8038433035387715,9.495519314209846,1.0,0,2,4,7.396335293800808,820,3.5263605246161616,0,2660,2,4,957,760000.0
2.0,2.25,7.114769448366463,7.154615356913662,2.0,0,0,3,6.866933284461883,270,2.19722457733622,109,3455,0,23,958,387000.0
4.0,2.25,7.72312009226633,10.64504387230376,1.0,0,0,4,7.72312009226633,0,3.9889840465642745,0,523,4,16,959,925000.0
2.0,1.0,6.956545443151568,11.0039814032889,1.0,0,0,4,6.956545443151568,0,4.356708826689592,0,572,7,30,960,415000.0
3.0,1.75,7.358830898342353,8.958668737047434,2.0,0,0,3,7.358830898342353,0,3.6635616461296463,0,1109,6,34,961,263000.0
4.0,2.0,7.506591780070841,9.143131622282732,1.0,0,0,4,7.506591780070841,0,3.9889840465642745,0,835,3,1,962,519900.0
2.0,1.75,7.339537695407674,8.300280189852664,1.0,0,0,4,7.0817085861055755,350,4.727387818712341,0,77,0,36,963,570000.0
3.0,1.5,7.630461261783628,10.711435548573249,1.0,0,0,3,7.630461261783628,0,4.219507705176107,0,331,11,44,964,450000.0
4.0,3.5,7.590852123688581,11.21252282810907,1.0,0,0,3,7.371489295214277,0,2.9957322735539913,0,2560,3,9,965,1300000.0
3.0,1.0,6.9939329752231885,9.200290036122679,1.0,0,0,4,6.9939329752231885,0,4.189654742026425,12,868,3,1,966,300000.0
3.0,1.75,7.299797366758161,8.885302512980633,1.0,0,0,4,7.299797366758161,0,4.02535169073515,0,2689,1,21,967,320000.0
4.0,1.0,7.1853870155804165,8.39840965542627,1.5,0,0,3,7.1853870155804165,0,4.5217885770490405,0,3678,0,35,968,387500.0
1.0,2.25,7.668561108015897,9.244741798693514,1.0,0,0,3,7.293017679772782,670,3.80666248977032,0,16,11,37,969,458000.0
4.0,3.5,7.590852123688581,9.719744986586727,1.0,0,3,3,7.709756864454165,0,3.258096538021482,0,3363,2,4,970,1212500.0
4.0,3.0,7.937374696163295,9.186457431512851,2.0,0,0,3,7.937374696163295,0,2.9444389791664403,0,1133,12,10,971,380000.0
3.0,1.0,6.956545443151568,8.517193191416238,1.0,0,0,4,6.956545443151568,0,3.9889840465642745,0,1327,1,21,972,200000.0
3.0,1.5,7.306531398939504,9.172638504792172,1.0,0,0,4,7.306531398939504,0,4.127134385045092,0,1934,16,32,973,385000.0
2.0,1.0,7.455876687491824,8.760139370026629,2.0,0,0,4,7.455876687491824,0,4.330733340286331,0,2947,0,25,974,396675.0
4.0,1.0,7.098375638590786,8.23217423638394,1.5,0,0,3,7.098375638590786,0,4.795790545596741,16,131,0,0,975,452000.0
4.0,2.5,7.937374696163295,9.047115310873217,2.0,0,0,3,7.937374696163295,0,2.8332133440562166,18,2577,12,10,976,426000.0
3.0,1.5,7.358830898342353,6.956545443151568,2.0,0,0,3,7.358830898342353,0,4.663439094112067,0,1679,0,57,977,792000.0
3.0,2.25,7.244227515603349,10.361734846083262,1.0,0,0,2,7.0387835413885425,260,3.5263605246161616,0,689,7,22,978,315000.0
4.0,2.0,7.955074273262697,8.969669103793759,1.0,0,4,4,7.279318835414621,0,3.9318256327243257,0,2518,0,2,979,1275000.0
6.0,3.0,7.539027055823995,8.881836305004146,1.0,0,0,4,7.539027055823995,0,4.007333185232471,0,2163,1,21,980,326000.0
2.0,1.0,6.672032945461067,9.03884005381381,1.0,0,0,4,6.672032945461067,0,4.219507705176107,38,3053,10,14,981,268500.0
2.0,1.75,7.170119543449628,8.294049640102028,2.0,0,0,3,7.170119543449628,0,4.290459441148391,27,4086,0,48,982,440000.0
3.0,1.0,7.659171367666057,8.953510763007166,1.0,0,0,4,6.966024187106112,1060,3.9889840465642745,0,3912,1,5,983,300000.0
3.0,1.5,7.339537695407674,8.470730317005899,2.0,0,0,3,7.339537695407674,0,4.382026634673881,12,2452,0,25,984,525000.0
4.0,2.75,7.8709295967551425,9.5307558140446,1.5,0,2,4,7.450079569807499,900,4.553876891600541,28,3014,0,23,985,978000.0
6.0,3.0,7.965545573129993,8.068402958569699,2.0,0,0,4,7.687080155783135,700,4.624972813284272,36,3689,0,0,986,1125000.0
4.0,1.0,7.426549072397305,8.299285906897275,1.5,0,0,3,7.426549072397305,0,4.605170185988092,21,748,0,0,987,700000.0
2.0,1.0,6.672032945461067,8.84922702143852,1.0,0,0,3,6.672032945461067,0,4.189654742026425,37,4522,3,1,988,315000.0
3.0,1.0,6.9957661563048505,8.922658299524402,1.5,0,0,3,6.9957661563048505,0,4.634728988229637,0,2639,0,33,989,309000.0
3.0,1.5,7.408530566894625,9.20391980417326,1.0,0,0,3,6.9939329752231885,560,3.9889840465642745,10,4454,9,50,990,219950.0
3.0,2.5,7.644919344958858,8.455317787698151,2.0,0,0,3,7.644919344958858,0,2.9444389791664403,0,3296,19,6,991,289000.0
4.0,1.75,7.687080155783135,10.265000773115109,1.0,0,0,3,7.073269717459709,1000,4.262679877041316,16,1021,3,41,992,210000.0
